ITER,KERNEL,PRECISION,RECALL,F-SCORE,C,GAMMA
40,rbf,[ 0.91304348  0.85185185],[ 0.84  0.92],[ 0.875       0.88461538],0.1,0.01
40,rbf,[ 0.93220339  0.84304933],[ 0.825  0.94 ],[ 0.87533156  0.88888889],0.1,0.1
40,rbf,[ 0.91847826  0.85648148],[ 0.845  0.925],[ 0.88020833  0.88942308],0.1,1
40,rbf,[ 0.91099476  0.87559809],[ 0.87   0.915],[ 0.89002558  0.89486553],0.1,10
40,rbf,[ 0.90860215  0.85514019],[ 0.845  0.915],[ 0.87564767  0.88405797],0.1,100
40,rbf,[ 0.74583333  0.86875   ],[ 0.895  0.695],[ 0.81363636  0.77222222],0.1,1000
40,rbf,[ 0.91351351  0.85581395],[ 0.845  0.92 ],[ 0.87792208  0.88674699],1,0.001
40,rbf,[ 0.93220339  0.84304933],[ 0.825  0.94 ],[ 0.87533156  0.88888889],1,0.01
40,rbf,[ 0.91847826  0.85648148],[ 0.845  0.925],[ 0.88020833  0.88942308],1,0.1
40,rbf,[ 0.90909091  0.85915493],[ 0.85   0.915],[ 0.87855297  0.88619855],1,1
40,rbf,[ 0.90721649  0.88349515],[ 0.88  0.91],[ 0.89340102  0.89655172],1,10
40,rbf,[ 0.90575916  0.8708134 ],[ 0.865  0.91 ],[ 0.88491049  0.88997555],1,100
40,rbf,[ 0.89940828  0.79220779],[ 0.76   0.915],[ 0.82384824  0.84918794],1,1000
40,rbf,[ 0.93220339  0.84304933],[ 0.825  0.94 ],[ 0.87533156  0.88888889],10,0.001
40,rbf,[ 0.91847826  0.85648148],[ 0.845  0.925],[ 0.88020833  0.88942308],10,0.01
40,rbf,[ 0.90909091  0.85915493],[ 0.85   0.915],[ 0.87855297  0.88619855],10,0.1
40,rbf,[ 0.91005291  0.86729858],[ 0.86   0.915],[ 0.88431877  0.89051095],10,1
40,rbf,[ 0.9025641   0.88292683],[ 0.88   0.905],[ 0.89113924  0.89382716],10,10
40,rbf,[ 0.90052356  0.86602871],[ 0.86   0.905],[ 0.8797954   0.88508557],10,100
40,rbf,[ 0.85869565  0.80555556],[ 0.79  0.87],[ 0.82291667  0.83653846],10,1000
40,rbf,[ 0.91847826  0.85648148],[ 0.845  0.925],[ 0.88020833  0.88942308],100,0.001
40,rbf,[ 0.90909091  0.85915493],[ 0.85   0.915],[ 0.87855297  0.88619855],100,0.01
40,rbf,[ 0.89361702  0.8490566 ],[ 0.84  0.9 ],[ 0.86597938  0.87378641],100,0.1
40,rbf,[ 0.91052632  0.87142857],[ 0.865  0.915],[ 0.88717949  0.89268293],100,1
40,rbf,[ 0.89393939  0.88613861],[ 0.885  0.895],[ 0.88944724  0.89054726],100,10
40,rbf,[ 0.83505155  0.81553398],[ 0.81  0.84],[ 0.82233503  0.82758621],100,100
40,rbf,[ 0.85714286  0.79816514],[ 0.78  0.87],[ 0.81675393  0.83253589],100,1000
40,rbf,[ 0.90909091  0.85915493],[ 0.85   0.915],[ 0.87855297  0.88619855],1000,0.001
40,rbf,[ 0.89528796  0.86124402],[ 0.855  0.9  ],[ 0.87468031  0.8801956 ],1000,0.01
40,rbf,[ 0.89361702  0.8490566 ],[ 0.84  0.9 ],[ 0.86597938  0.87378641],1000,0.1
40,rbf,[ 0.90721649  0.88349515],[ 0.88  0.91],[ 0.89340102  0.89655172],1000,1
40,rbf,[ 0.90306122  0.8872549 ],[ 0.885  0.905],[ 0.89393939  0.8960396 ],1000,10
40,rbf,[ 0.82142857  0.80882353],[ 0.805  0.825],[ 0.81313131  0.81683168],1000,100
40,rbf,[ 0.85555556  0.79090909],[ 0.77  0.87],[ 0.81052632  0.82857143],1000,1000
41,linear,[ 0.9281768   0.85388128],[ 0.84   0.935],[ 0.88188976  0.89260143],0.01
41,linear,[ 0.92896175  0.86175115],[ 0.85   0.935],[ 0.88772846  0.89688249],0.1
41,linear,[ 0.91578947  0.87619048],[ 0.87  0.92],[ 0.89230769  0.89756098],1
41,linear,[ 0.8989899   0.89108911],[ 0.89  0.9 ],[ 0.89447236  0.89552239],10
41,linear,[ 0.9035533   0.89162562],[ 0.89   0.905],[ 0.89672544  0.89826303],100
41,linear,[ 0.89847716  0.88669951],[ 0.885  0.9  ],[ 0.89168766  0.89330025],1000
41,sigmoid,[ 0.91304348  0.85185185],[ 0.84  0.92],[ 0.875       0.88461538],0.01,0.001
41,sigmoid,[ 0.91304348  0.85185185],[ 0.84  0.92],[ 0.875       0.88461538],0.01,0.01
41,sigmoid,[ 0.91304348  0.85185185],[ 0.84  0.92],[ 0.875       0.88461538],0.01,0.1
41,sigmoid,[ 0.95731707  0.81779661],[ 0.785  0.965],[ 0.86263736  0.8853211 ],0.01,1
41,sigmoid,[ 0.38815789  0.43145161],[ 0.295  0.535],[ 0.33522727  0.47767857],0.01,10
41,sigmoid,[ 0.51197605  0.56060606],[ 0.855  0.185],[ 0.64044944  0.27819549],0.01,100
41,sigmoid,[ 0.5  0.5],[ 0.99  0.01],[ 0.66442953  0.01960784],0.01,1000
41,sigmoid,[ 0.91304348  0.85185185],[ 0.84  0.92],[ 0.875       0.88461538],0.1,0.001
41,sigmoid,[ 0.91304348  0.85185185],[ 0.84  0.92],[ 0.875       0.88461538],0.1,0.01
41,sigmoid,[ 0.9281768   0.85388128],[ 0.84   0.935],[ 0.88188976  0.89260143],0.1,0.1
41,sigmoid,[ 0.93181818  0.83928571],[ 0.82  0.94],[ 0.87234043  0.88679245],0.1,1
41,sigmoid,[ 0.2642487   0.28019324],[ 0.255  0.29 ],[ 0.25954198  0.28501229],0.1,10
41,sigmoid,[ 0.390625    0.30555556],[ 0.5   0.22],[ 0.43859649  0.25581395],0.1,100
41,sigmoid,[ 0.44904459  0.31395349],[ 0.705  0.135],[ 0.54863813  0.18881119],0.1,1000
41,sigmoid,[ 0.91304348  0.85185185],[ 0.84  0.92],[ 0.875       0.88461538],1,0.001
41,sigmoid,[ 0.9281768   0.85388128],[ 0.84   0.935],[ 0.88188976  0.89260143],1,0.01
41,sigmoid,[ 0.92896175  0.86175115],[ 0.85   0.935],[ 0.88772846  0.89688249],1,0.1
41,sigmoid,[ 0.90322581  0.85046729],[ 0.84  0.91],[ 0.87046632  0.87922705],1,1
41,sigmoid,[ 0.22826087  0.26851852],[ 0.21  0.29],[ 0.21875     0.27884615],1,10
41,sigmoid,[ 0.34466019  0.33505155],[ 0.355  0.325],[ 0.34975369  0.32994924],1,100
41,sigmoid,[ 0.37788018  0.35519126],[ 0.41   0.325],[ 0.39328537  0.33942559],1,1000
41,sigmoid,[ 0.9281768   0.85388128],[ 0.84   0.935],[ 0.88188976  0.89260143],10,0.001
41,sigmoid,[ 0.92896175  0.86175115],[ 0.85   0.935],[ 0.88772846  0.89688249],10,0.01
41,sigmoid,[ 0.91578947  0.87619048],[ 0.87  0.92],[ 0.89230769  0.89756098],10,0.1
41,sigmoid,[ 0.84651163  0.9027027 ],[ 0.91   0.835],[ 0.87710843  0.86753247],10,1
41,sigmoid,[ 0.22826087  0.26851852],[ 0.21  0.29],[ 0.21875     0.27884615],10,10
41,sigmoid,[ 0.34482759  0.34010152],[ 0.35   0.335],[ 0.34739454  0.33753149],10,100
41,sigmoid,[ 0.37558685  0.35828877],[ 0.4    0.335],[ 0.3874092   0.34625323],10,1000
41,sigmoid,[ 0.92896175  0.86175115],[ 0.85   0.935],[ 0.88772846  0.89688249],100,0.001
41,sigmoid,[ 0.91578947  0.87619048],[ 0.87  0.92],[ 0.89230769  0.89756098],100,0.01
41,sigmoid,[ 0.8989899   0.89108911],[ 0.89  0.9 ],[ 0.89447236  0.89552239],100,0.1
41,sigmoid,[ 0.8436019   0.88359788],[ 0.89   0.835],[ 0.86618005  0.85861183],100,1
41,sigmoid,[ 0.22826087  0.26851852],[ 0.21  0.29],[ 0.21875     0.27884615],100,10
41,sigmoid,[ 0.34653465  0.34343434],[ 0.35  0.34],[ 0.34825871  0.34170854],100,100
41,sigmoid,[ 0.37558685  0.35828877],[ 0.4    0.335],[ 0.3874092   0.34625323],100,1000
41,sigmoid,[ 0.91578947  0.87619048],[ 0.87  0.92],[ 0.89230769  0.89756098],1000,0.001
41,sigmoid,[ 0.8989899   0.89108911],[ 0.89  0.9 ],[ 0.89447236  0.89552239],1000,0.01
41,sigmoid,[ 0.89552239  0.89949749],[ 0.9    0.895],[ 0.89775561  0.89724311],1000,0.1
41,sigmoid,[ 0.8436019   0.88359788],[ 0.89   0.835],[ 0.86618005  0.85861183],1000,1
41,sigmoid,[ 0.22826087  0.26851852],[ 0.21  0.29],[ 0.21875     0.27884615],1000,10
41,sigmoid,[ 0.34653465  0.34343434],[ 0.35  0.34],[ 0.34825871  0.34170854],1000,100
41,sigmoid,[ 0.37558685  0.35828877],[ 0.4    0.335],[ 0.3874092   0.34625323],1000,1000
41,rbf,[ 0.91304348  0.85185185],[ 0.84  0.92],[ 0.875       0.88461538],0.01,0.001
41,rbf,[ 0.91304348  0.85185185],[ 0.84  0.92],[ 0.875       0.88461538],0.01,0.01
41,rbf,[ 0.91803279  0.85253456],[ 0.84   0.925],[ 0.8772846   0.88729017],0.01,0.1
41,rbf,[ 0.93333333  0.85454545],[ 0.84  0.94],[ 0.88421053  0.8952381 ],0.01,1
41,rbf,[ 0.92349727  0.85714286],[ 0.845  0.93 ],[ 0.88250653  0.89208633],0.01,10
41,rbf,[ 0.94520548  0.75590551],[ 0.69  0.96],[ 0.79768786  0.84581498],0.01,100
41,rbf,[ 0.57142857  0.79487179],[ 0.92  0.31],[ 0.70498084  0.44604317],0.01,1000
41,rbf,[ 0.91304348  0.85185185],[ 0.84  0.92],[ 0.875       0.88461538],0.1,0.001
41,rbf,[ 0.91304348  0.85185185],[ 0.84  0.92],[ 0.875       0.88461538],0.1,0.01
41,rbf,[ 0.93258427  0.84684685],[ 0.83  0.94],[ 0.87830688  0.89099526],0.1,0.1
41,rbf,[ 0.92391304  0.86111111],[ 0.85  0.93],[ 0.88541667  0.89423077],0.1,1
41,rbf,[ 0.88944724  0.88557214],[ 0.885  0.89 ],[ 0.88721805  0.88778055],0.1,10
41,rbf,[ 0.9         0.86190476],[ 0.855  0.905],[ 0.87692308  0.88292683],0.1,100
41,rbf,[ 0.90070922  0.71814672],[ 0.635  0.93 ],[ 0.74486804  0.81045752],0.1,1000
41,rbf,[ 0.91304348  0.85185185],[ 0.84  0.92],[ 0.875       0.88461538],1,0.001
41,rbf,[ 0.93258427  0.84684685],[ 0.83  0.94],[ 0.87830688  0.89099526],1,0.01
41,rbf,[ 0.92896175  0.86175115],[ 0.85   0.935],[ 0.88772846  0.89688249],1,0.1
41,rbf,[ 0.90769231  0.88780488],[ 0.885  0.91 ],[ 0.89620253  0.89876543],1,1
41,rbf,[ 0.88118812  0.88888889],[ 0.89  0.88],[ 0.88557214  0.88442211],1,10
41,rbf,[ 0.885  0.885],[ 0.885  0.885],[ 0.885  0.885],1,100
41,rbf,[ 0.89171975  0.75308642],[ 0.7    0.915],[ 0.78431373  0.8261851 ],1,1000
41,rbf,[ 0.93258427  0.84684685],[ 0.83  0.94],[ 0.87830688  0.89099526],10,0.001
41,rbf,[ 0.92896175  0.86175115],[ 0.85   0.935],[ 0.88772846  0.89688249],10,0.01
41,rbf,[ 0.90862944  0.89655172],[ 0.895  0.91 ],[ 0.90176322  0.90322581],10,0.1
41,rbf,[ 0.91623037  0.88038278],[ 0.875  0.92 ],[ 0.89514066  0.8997555 ],10,1
41,rbf,[ 0.88557214  0.88944724],[ 0.89   0.885],[ 0.88778055  0.88721805],10,10
41,rbf,[ 0.88601036  0.85990338],[ 0.855  0.89 ],[ 0.87022901  0.87469287],10,100
41,rbf,[ 0.87421384  0.74688797],[ 0.695  0.9  ],[ 0.77437326  0.81632653],10,1000
41,rbf,[ 0.92896175  0.86175115],[ 0.85   0.935],[ 0.88772846  0.89688249],100,0.001
41,rbf,[ 0.90816327  0.89215686],[ 0.89  0.91],[ 0.8989899  0.9009901],100,0.01
41,rbf,[ 0.90306122  0.8872549 ],[ 0.885  0.905],[ 0.89393939  0.8960396 ],100,0.1
41,rbf,[ 0.9025641   0.88292683],[ 0.88   0.905],[ 0.89113924  0.89382716],100,1
41,rbf,[ 0.87684729  0.88832487],[ 0.89   0.875],[ 0.88337469  0.88161209],100,10
41,rbf,[ 0.87912088  0.81651376],[ 0.8   0.89],[ 0.83769634  0.85167464],100,100
41,rbf,[ 0.87421384  0.74688797],[ 0.695  0.9  ],[ 0.77437326  0.81632653],100,1000
41,rbf,[ 0.90816327  0.89215686],[ 0.89  0.91],[ 0.8989899  0.9009901],1000,0.001
41,rbf,[ 0.9035533   0.89162562],[ 0.89   0.905],[ 0.89672544  0.89826303],1000,0.01
41,rbf,[ 0.89655172  0.90862944],[ 0.91   0.895],[ 0.90322581  0.90176322],1000,0.1
41,rbf,[ 0.88557214  0.88944724],[ 0.89   0.885],[ 0.88778055  0.88721805],1000,1
41,rbf,[ 0.87684729  0.88832487],[ 0.89   0.875],[ 0.88337469  0.88161209],1000,10
41,rbf,[ 0.85483871  0.80841121],[ 0.795  0.865],[ 0.8238342   0.83574879],1000,100
41,rbf,[ 0.87179487  0.73770492],[ 0.68  0.9 ],[ 0.76404494  0.81081081],1000,1000
42,linear,[ 0.94021739  0.875     ],[ 0.865  0.945],[ 0.90104167  0.90865385],0.01
42,linear,[ 0.94054054  0.87906977],[ 0.87   0.945],[ 0.9038961   0.91084337],0.1
42,linear,[ 0.93650794  0.89099526],[ 0.885  0.94 ],[ 0.91002571  0.91484185],1
42,linear,[ 0.92708333  0.89423077],[ 0.89  0.93],[ 0.90816327  0.91176471],10
42,linear,[ 0.92268041  0.89805825],[ 0.895  0.925],[ 0.90862944  0.91133005],100
42,linear,[ 0.92746114  0.89855072],[ 0.895  0.93 ],[ 0.91094148  0.91400491],1000
42,sigmoid,[ 0.92553191  0.87735849],[ 0.87  0.93],[ 0.89690722  0.90291262],0.01,0.001
42,sigmoid,[ 0.92553191  0.87735849],[ 0.87  0.93],[ 0.89690722  0.90291262],0.01,0.01
42,sigmoid,[ 0.93048128  0.87793427],[ 0.87   0.935],[ 0.89922481  0.90556901],0.01,0.1
42,sigmoid,[ 0.9625      0.80833333],[ 0.77  0.97],[ 0.85555556  0.88181818],0.01,1
42,sigmoid,[ 0.39130435  0.40740741],[ 0.36  0.44],[ 0.375       0.42307692],0.01,10
42,sigmoid,[ 0.4957265   0.46938776],[ 0.87   0.115],[ 0.63157895  0.18473896],0.01,100
42,sigmoid,[ 0.50125313  1.        ],[ 1.     0.005],[ 0.66777963  0.00995025],0.01,1000
42,sigmoid,[ 0.92553191  0.87735849],[ 0.87  0.93],[ 0.89690722  0.90291262],0.1,0.001
42,sigmoid,[ 0.92553191  0.87735849],[ 0.87  0.93],[ 0.89690722  0.90291262],0.1,0.01
42,sigmoid,[ 0.94021739  0.875     ],[ 0.865  0.945],[ 0.90104167  0.90865385],0.1,0.1
42,sigmoid,[ 0.94886364  0.85267857],[ 0.835  0.955],[ 0.88829787  0.9009434 ],0.1,1
42,sigmoid,[ 0.28384279  0.21052632],[ 0.325  0.18 ],[ 0.3030303   0.19407008],0.1,10
42,sigmoid,[ 0.36940299  0.23484848],[ 0.495  0.155],[ 0.42307692  0.18674699],0.1,100
42,sigmoid,[ 0.4375  0.25  ],[ 0.7  0.1],[ 0.53846154  0.14285714],0.1,1000
42,sigmoid,[ 0.92553191  0.87735849],[ 0.87  0.93],[ 0.89690722  0.90291262],1,0.001
42,sigmoid,[ 0.94021739  0.875     ],[ 0.865  0.945],[ 0.90104167  0.90865385],1,0.01
42,sigmoid,[ 0.94054054  0.87906977],[ 0.87   0.945],[ 0.9038961   0.91084337],1,0.1
42,sigmoid,[ 0.92349727  0.85714286],[ 0.845  0.93 ],[ 0.88250653  0.89208633],1,1
42,sigmoid,[ 0.25114155  0.19889503],[ 0.275  0.18 ],[ 0.26252983  0.18897638],1,10
42,sigmoid,[ 0.25980392  0.25      ],[ 0.265  0.245],[ 0.26237624  0.24747475],1,100
42,sigmoid,[ 0.34361233  0.29479769],[ 0.39   0.255],[ 0.36533958  0.27345845],1,1000
42,sigmoid,[ 0.94021739  0.875     ],[ 0.865  0.945],[ 0.90104167  0.90865385],10,0.001
42,sigmoid,[ 0.94054054  0.87906977],[ 0.87   0.945],[ 0.9038961   0.91084337],10,0.01
42,sigmoid,[ 0.93650794  0.89099526],[ 0.885  0.94 ],[ 0.91002571  0.91484185],10,0.1
42,sigmoid,[ 0.86602871  0.90052356],[ 0.905  0.86 ],[ 0.88508557  0.8797954 ],10,1
42,sigmoid,[ 0.25114155  0.19889503],[ 0.275  0.18 ],[ 0.26252983  0.18897638],10,10
42,sigmoid,[ 0.26237624  0.25757576],[ 0.265  0.255],[ 0.26368159  0.25628141],10,100
42,sigmoid,[ 0.34246575  0.30939227],[ 0.375  0.28 ],[ 0.35799523  0.29396325],10,1000
42,sigmoid,[ 0.94054054  0.87906977],[ 0.87   0.945],[ 0.9038961   0.91084337],100,0.001
42,sigmoid,[ 0.93650794  0.89099526],[ 0.885  0.94 ],[ 0.91002571  0.91484185],100,0.01
42,sigmoid,[ 0.92783505  0.90291262],[ 0.9   0.93],[ 0.91370558  0.91625616],100,0.1
42,sigmoid,[ 0.87192118  0.88324873],[ 0.885  0.87 ],[ 0.87841191  0.87657431],100,1
42,sigmoid,[ 0.25114155  0.19889503],[ 0.275  0.18 ],[ 0.26252983  0.18897638],100,10
42,sigmoid,[ 0.26237624  0.25757576],[ 0.265  0.255],[ 0.26368159  0.25628141],100,100
42,sigmoid,[ 0.33944954  0.30769231],[ 0.37  0.28],[ 0.35406699  0.29319372],100,1000
42,sigmoid,[ 0.93650794  0.89099526],[ 0.885  0.94 ],[ 0.91002571  0.91484185],1000,0.001
42,sigmoid,[ 0.92708333  0.89423077],[ 0.89  0.93],[ 0.90816327  0.91176471],1000,0.01
42,sigmoid,[ 0.92346939  0.90686275],[ 0.905  0.925],[ 0.91414141  0.91584158],1000,0.1
42,sigmoid,[ 0.81067961  0.82989691],[ 0.835  0.805],[ 0.8226601   0.81725888],1000,1
42,sigmoid,[ 0.25114155  0.19889503],[ 0.275  0.18 ],[ 0.26252983  0.18897638],1000,10
42,sigmoid,[ 0.26237624  0.25757576],[ 0.265  0.255],[ 0.26368159  0.25628141],1000,100
42,sigmoid,[ 0.34246575  0.30939227],[ 0.375  0.28 ],[ 0.35799523  0.29396325],1000,1000
42,rbf,[ 0.92553191  0.87735849],[ 0.87  0.93],[ 0.89690722  0.90291262],0.01,0.001
42,rbf,[ 0.93048128  0.87793427],[ 0.87   0.935],[ 0.89922481  0.90556901],0.01,0.01
42,rbf,[ 0.93513514  0.8744186 ],[ 0.865  0.94 ],[ 0.8987013  0.9060241],0.01,0.1
42,rbf,[ 0.94972067  0.86425339],[ 0.85   0.955],[ 0.89709763  0.90736342],0.01,1
42,rbf,[ 0.94054054  0.87906977],[ 0.87   0.945],[ 0.9038961   0.91084337],0.01,10
42,rbf,[ 0.97333333  0.784     ],[ 0.73  0.98],[ 0.83428571  0.87111111],0.01,100
42,rbf,[ 0.51822917  0.9375    ],[ 0.995  0.075],[ 0.68150685  0.13888889],0.01,1000
42,rbf,[ 0.92553191  0.87735849],[ 0.87  0.93],[ 0.89690722  0.90291262],0.1,0.001
42,rbf,[ 0.93048128  0.87793427],[ 0.87   0.935],[ 0.89922481  0.90556901],0.1,0.01
42,rbf,[ 0.9494382   0.86036036],[ 0.845  0.955],[ 0.89417989  0.90521327],0.1,0.1
42,rbf,[ 0.94086022  0.88317757],[ 0.875  0.945],[ 0.90673575  0.91304348],0.1,1
42,rbf,[ 0.93298969  0.90776699],[ 0.905  0.935],[ 0.91878173  0.92118227],0.1,10
42,rbf,[ 0.94179894  0.8957346 ],[ 0.89   0.945],[ 0.9151671   0.91970803],0.1,100
42,rbf,[ 0.66666667  0.89830508],[ 0.94  0.53],[ 0.78008299  0.66666667],0.1,1000
42,rbf,[ 0.92553191  0.87735849],[ 0.87  0.93],[ 0.89690722  0.90291262],1,0.001
42,rbf,[ 0.94915254  0.85650224],[ 0.84   0.955],[ 0.89124668  0.90307329],1,0.01
42,rbf,[ 0.94086022  0.88317757],[ 0.875  0.945],[ 0.90673575  0.91304348],1,0.1
42,rbf,[ 0.93684211  0.8952381 ],[ 0.89  0.94],[ 0.91282051  0.91707317],1,1
42,rbf,[ 0.93333333  0.91219512],[ 0.91   0.935],[ 0.92151899  0.92345679],1,10
42,rbf,[ 0.92227979  0.89371981],[ 0.89   0.925],[ 0.90585242  0.90909091],1,100
42,rbf,[ 0.88888889  0.81818182],[ 0.8  0.9],[ 0.84210526  0.85714286],1,1000
42,rbf,[ 0.94915254  0.85650224],[ 0.84   0.955],[ 0.89124668  0.90307329],10,0.001
42,rbf,[ 0.94086022  0.88317757],[ 0.875  0.945],[ 0.90673575  0.91304348],10,0.01
42,rbf,[ 0.93650794  0.89099526],[ 0.885  0.94 ],[ 0.91002571  0.91484185],10,0.1
42,rbf,[ 0.93684211  0.8952381 ],[ 0.89  0.94],[ 0.91282051  0.91707317],10,1
42,rbf,[ 0.92385787  0.91133005],[ 0.91   0.925],[ 0.91687657  0.91811414],10,10
42,rbf,[ 0.9015544   0.87439614],[ 0.87   0.905],[ 0.88549618  0.88943489],10,100
42,rbf,[ 0.84782609  0.7962963 ],[ 0.78  0.86],[ 0.8125      0.82692308],10,1000
42,rbf,[ 0.94086022  0.88317757],[ 0.875  0.945],[ 0.90673575  0.91304348],100,0.001
42,rbf,[ 0.93650794  0.89099526],[ 0.885  0.94 ],[ 0.91002571  0.91484185],100,0.01
42,rbf,[ 0.921875    0.88942308],[ 0.885  0.925],[ 0.90306122  0.90686275],100,0.1
42,rbf,[ 0.92783505  0.90291262],[ 0.9   0.93],[ 0.91370558  0.91625616],100,1
42,rbf,[ 0.92346939  0.90686275],[ 0.905  0.925],[ 0.91414141  0.91584158],100,10
42,rbf,[ 0.87958115  0.84688995],[ 0.84   0.885],[ 0.85933504  0.86552567],100,100
42,rbf,[ 0.83152174  0.78240741],[ 0.765  0.845],[ 0.796875  0.8125  ],100,1000
42,rbf,[ 0.93684211  0.8952381 ],[ 0.89  0.94],[ 0.91282051  0.91707317],1000,0.001
42,rbf,[ 0.92227979  0.89371981],[ 0.89   0.925],[ 0.90585242  0.90909091],1000,0.01
42,rbf,[ 0.921875    0.88942308],[ 0.885  0.925],[ 0.90306122  0.90686275],1000,0.1
42,rbf,[ 0.92820513  0.90731707],[ 0.905  0.93 ],[ 0.9164557   0.91851852],1000,1
42,rbf,[ 0.90049751  0.90452261],[ 0.905  0.9  ],[ 0.90274314  0.90225564],1000,10
42,rbf,[ 0.85026738  0.80751174],[ 0.795  0.86 ],[ 0.82170543  0.83292978],1000,100
42,rbf,[ 0.82320442  0.76712329],[ 0.745  0.84 ],[ 0.78215223  0.80190931],1000,1000
43,linear,[ 0.9144385   0.86384977],[ 0.855  0.92 ],[ 0.88372093  0.89104116],0.01
43,linear,[ 0.9144385   0.86384977],[ 0.855  0.92 ],[ 0.88372093  0.89104116],0.1
43,linear,[ 0.90673575  0.87922705],[ 0.875  0.91 ],[ 0.89058524  0.89434889],1
43,linear,[ 0.87939698  0.87562189],[ 0.875  0.88 ],[ 0.87719298  0.87780549],10
43,linear,[ 0.87939698  0.87562189],[ 0.875  0.88 ],[ 0.87719298  0.87780549],100
43,linear,[ 0.87939698  0.87562189],[ 0.875  0.88 ],[ 0.87719298  0.87780549],1000
43,sigmoid,[ 0.91005291  0.86729858],[ 0.86   0.915],[ 0.88431877  0.89051095],0.01,0.001
43,sigmoid,[ 0.91005291  0.86729858],[ 0.86   0.915],[ 0.88431877  0.89051095],0.01,0.01
43,sigmoid,[ 0.91489362  0.86792453],[ 0.86  0.92],[ 0.88659794  0.89320388],0.01,0.1
43,sigmoid,[ 0.94512195  0.80932203],[ 0.775  0.955],[ 0.85164835  0.87614679],0.01,1
43,sigmoid,[ 0.44578313  0.46153846],[ 0.37  0.54],[ 0.40437158  0.49769585],0.01,10
43,sigmoid,[ 0.51057402  0.55072464],[ 0.845  0.19 ],[ 0.63653484  0.28252788],0.01,100
43,sigmoid,[ 0.5  0.5],[ 0.995  0.005],[ 0.66555184  0.00990099],0.01,1000
43,sigmoid,[ 0.91005291  0.86729858],[ 0.86   0.915],[ 0.88431877  0.89051095],0.1,0.001
43,sigmoid,[ 0.91005291  0.86729858],[ 0.86   0.915],[ 0.88431877  0.89051095],0.1,0.01
43,sigmoid,[ 0.91891892  0.86046512],[ 0.85   0.925],[ 0.88311688  0.89156627],0.1,0.1
43,sigmoid,[ 0.9281768   0.85388128],[ 0.84   0.935],[ 0.88188976  0.89260143],0.1,1
43,sigmoid,[ 0.30653266  0.30845771],[ 0.305  0.31 ],[ 0.30576441  0.30922693],0.1,10
43,sigmoid,[ 0.38461538  0.31372549],[ 0.475  0.24 ],[ 0.42505593  0.27195467],0.1,100
43,sigmoid,[ 0.43322476  0.27956989],[ 0.665  0.13 ],[ 0.52465483  0.1774744 ],0.1,1000
43,sigmoid,[ 0.91005291  0.86729858],[ 0.86   0.915],[ 0.88431877  0.89051095],1,0.001
43,sigmoid,[ 0.9144385   0.86384977],[ 0.855  0.92 ],[ 0.88372093  0.89104116],1,0.01
43,sigmoid,[ 0.9144385   0.86384977],[ 0.855  0.92 ],[ 0.88372093  0.89104116],1,0.1
43,sigmoid,[ 0.91304348  0.85185185],[ 0.84  0.92],[ 0.875       0.88461538],1,1
43,sigmoid,[ 0.28497409  0.29951691],[ 0.275  0.31 ],[ 0.27989822  0.3046683 ],1,10
43,sigmoid,[ 0.36138614  0.35858586],[ 0.365  0.355],[ 0.36318408  0.35678392],1,100
43,sigmoid,[ 0.37438424  0.37055838],[ 0.38   0.365],[ 0.37717122  0.36775819],1,1000
43,sigmoid,[ 0.9144385   0.86384977],[ 0.855  0.92 ],[ 0.88372093  0.89104116],10,0.001
43,sigmoid,[ 0.9144385   0.86384977],[ 0.855  0.92 ],[ 0.88372093  0.89104116],10,0.01
43,sigmoid,[ 0.90673575  0.87922705],[ 0.875  0.91 ],[ 0.89058524  0.89434889],10,0.1
43,sigmoid,[ 0.81862745  0.83163265],[ 0.835  0.815],[ 0.82673267  0.82323232],10,1
43,sigmoid,[ 0.28497409  0.29951691],[ 0.275  0.31 ],[ 0.27989822  0.3046683 ],10,10
43,sigmoid,[ 0.36180905  0.36318408],[ 0.36   0.365],[ 0.36090226  0.36408978],10,100
43,sigmoid,[ 0.38071066  0.38423645],[ 0.375  0.39 ],[ 0.37783375  0.38709677],10,1000
43,sigmoid,[ 0.9144385   0.86384977],[ 0.855  0.92 ],[ 0.88372093  0.89104116],100,0.001
43,sigmoid,[ 0.90673575  0.87922705],[ 0.875  0.91 ],[ 0.89058524  0.89434889],100,0.01
43,sigmoid,[ 0.87939698  0.87562189],[ 0.875  0.88 ],[ 0.87719298  0.87780549],100,0.1
43,sigmoid,[ 0.83076923  0.81463415],[ 0.81   0.835],[ 0.82025316  0.82469136],100,1
43,sigmoid,[ 0.28497409  0.29951691],[ 0.275  0.31 ],[ 0.27989822  0.3046683 ],100,10
43,sigmoid,[ 0.36180905  0.36318408],[ 0.36   0.365],[ 0.36090226  0.36408978],100,100
43,sigmoid,[ 0.375  0.375],[ 0.375  0.375],[ 0.375  0.375],100,1000
43,sigmoid,[ 0.90673575  0.87922705],[ 0.875  0.91 ],[ 0.89058524  0.89434889],1000,0.001
43,sigmoid,[ 0.87939698  0.87562189],[ 0.875  0.88 ],[ 0.87719298  0.87780549],1000,0.01
43,sigmoid,[ 0.87939698  0.87562189],[ 0.875  0.88 ],[ 0.87719298  0.87780549],1000,0.1
